City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
268,isabela,6.7085,121.9711,24.61,88,100,3.03,PH,1676396038
269,miandrivazo,-19.5167,45.4667,25.36,78,69,1.38,MG,1676396038
270,koson,39.0375,65.585,7.18,88,100,1.39,UZ,1676396038
271,tra vinh,9.9347,106.3453,24.37,81,100,5.09,VN,1676396038
272,luancheng,37.8792,114.6517,-3.91,49,97,1.96,CN,1676396038
273,sorland,67.667,12.6934,6.92,90,100,8.69,NO,1676396038
274,winslow,35.0242,-110.6974,6.1,52,75,16.46,US,1676396039
275,lac du bonnet,50.2536,-96.0612,0.85,94,100,2.66,CA,1676396039
276,sal rei,16.1833,-22.9167,22.11,68,20,10.8,CV,1676396039
277,los llanos de aridane,28.6585,-17.9182,17.86,78,20,5.66,ES,1676396039
278,simoes,-7.5989,-40.8178,37.32,21,53,3.63,BR,1676396039
279,torrington,41.8007,-73.1212,10.3,41,6,2.24,US,1676395751
280,te anau,-45.4167,167.7167,12.25,95,35,0.97,NZ,1676396040
281,joaima,-16.6542,-41.0306,33.39,33,87,3.17,BR,1676396040
282,gazli,40.1333,63.45,3.2,64,58,4.13,UZ,1676396040
283,lapas,38.1,21.4167,11.03,70,0,1.54,GR,1676396040
284,rehoboth,-23.3167,17.0833,28.89,12,32,6.49,NA,1676396040
285,roma,43.2128,-75.4557,7.63,66,20,4.12,US,1676396005
286,norman wells,65.282,-126.8329,-36.98,67,20,1.54,CA,1676395849
287,puerto leguizamo,-0.1934,-74.7819,30.01,66,83,0.59,CO,1676396040
288,odienne,9.51,-7.5692,35.02,8,6,2.94,CI,1676396040
289,sabang,5.8933,95.3214,27.9,73,69,4.94,ID,1676396040
290,vila velha,-20.3297,-40.2925,30.97,73,20,7.2,BR,1676395813
291,mazurivka,49.2745,24.2123,1.68,92,98,4.83,UA,1676396041
292,gunjur,13.2019,-16.7339,23.02,64,54,9.04,GM,1676396041
293,jalalabad,34.4265,70.4515,15.1,41,80,2.19,AF,1676396041
294,coronado,32.6859,-117.1831,13.37,84,100,8.23,US,1676396041
295,tura,25.5198,90.2201,14.91,37,0,0.88,IN,1676396041
296,pangnirtung,66.1451,-65.7125,-31.0,62,75,0.0,CA,1676396041
297,lipin bor,60.2622,37.9763,-5.65,88,96,4.53,RU,1676396041
298,kall,50.55,6.55,8.03,80,0,2.35,DE,1676396042
299,henties bay,-22.116,14.2845,19.21,83,16,4.72,NA,1676396042
300,cockburn town,21.4612,-71.1419,24.76,70,1,2.94,TC,1676396042
301,morant bay,17.8815,-76.4093,29.79,64,7,5.15,JM,1676396042
302,yei,4.095,30.6779,27.55,20,71,1.54,SS,1676396042
303,coihaique,-45.5752,-72.0662,15.34,76,100,3.09,CL,1676395773
304,bosaso,11.2842,49.1816,24.41,76,0,1.71,SO,1676396043
305,sao joao da barra,-21.6403,-41.0511,32.05,84,89,6.12,BR,1676396043
306,la ronge,55.1001,-105.2842,-20.86,65,20,3.6,CA,1676396043
307,kourou,5.1552,-52.6478,26.03,91,99,4.29,GF,1676396043
308,ulaanbaatar,47.9077,106.8832,-21.93,77,11,1.0,MN,1676395813
309,andenes,69.3143,16.1194,5.99,70,75,8.23,NO,1676396044
310,coffs harbour,-30.3,153.1333,19.52,94,75,3.6,AU,1676396044
311,seabra,-12.4186,-41.7703,31.01,36,18,2.39,BR,1676396044
312,vardo,70.3705,31.1107,-0.01,93,100,5.66,NO,1676396044
313,acarau,-2.8856,-40.12,29.59,67,88,7.89,BR,1676396044
314,payo,-3.7508,103.6372,23.2,85,100,0.6,ID,1676396044
315,valdivia,-39.8142,-73.2459,19.05,56,90,2.46,CL,1676395834
316,calvinia,-31.4707,19.776,23.79,40,0,4.04,ZA,1676396044
317,ulmi,44.4867,25.7803,5.39,66,7,1.78,RO,1676396045
318,jilin,43.0,126.0,-22.07,98,8,1.09,CN,1676396045
319,kavieng,-2.5744,150.7967,27.22,80,100,5.32,PG,1676396045
320,lugoba,-6.45,38.3333,23.94,83,23,2.22,TZ,1676396045
321,ventspils,57.3894,21.5606,0.96,100,43,1.03,LV,1676395802
322,alyangula,-13.8483,136.4192,27.42,79,91,6.77,AU,1676396045
323,quatre cocos,-20.2078,57.7625,26.16,81,24,5.5,MU,1676396045
324,general roca,-39.0333,-67.5833,26.46,21,1,10.47,AR,1676396045
325,port hawkesbury,45.6169,-61.3485,-1.01,89,100,5.14,CA,1676396045
326,iqaluit,63.7506,-68.5145,-26.15,76,100,2.06,CA,1676396045
327,lata,40.1629,-8.3327,16.71,62,48,3.95,PT,1676396045
328,gizo,-8.103,156.8419,27.76,77,100,6.58,SB,1676396046
329,boyolangu,-8.1181,111.8935,24.07,91,100,1.51,ID,1676396046
330,lerwick,60.1545,-1.1494,8.0,86,84,7.03,GB,1676396046
331,hovd,48.0056,91.6419,-16.05,84,64,1.17,MN,1676396046
332,andros,37.8333,24.9333,10.96,51,5,3.58,GR,1676396046
333,guerrero negro,27.9769,-114.0611,16.94,55,100,4.61,MX,1676396046
334,tiksi,71.6872,128.8694,-30.34,98,94,2.96,RU,1676396046
335,manta,-0.95,-80.7333,24.88,83,100,1.03,EC,1676396046
336,mount isa,-20.7333,139.5,24.87,31,82,4.63,AU,1676396047
337,rio grande,-32.035,-52.0986,27.06,72,69,3.82,BR,1676396047
338,piacabucu,-10.4056,-36.4344,29.95,55,99,5.4,BR,1676396047
339,fort nelson,58.8053,-122.7002,-17.81,70,75,1.54,CA,1676396047
340,takoradi,4.8845,-1.7554,28.05,77,52,5.02,GH,1676396047
341,srandakan,-7.9386,110.2506,24.11,91,100,3.59,ID,1676396047
342,vanderhoof,54.0166,-124.0198,-7.61,74,9,1.93,CA,1676396048
343,sorong,-0.8833,131.25,26.74,83,92,3.6,ID,1676396048
344,tezu,27.9167,96.1667,16.15,48,10,2.0,IN,1676396048
345,verkhnyaya inta,65.9811,60.3094,-13.85,91,100,3.39,RU,1676396048
346,tarata,-17.6167,-66.0167,23.68,37,46,1.21,BO,1676396048
347,snasa,64.2457,12.3778,2.67,97,99,1.64,NO,1676396048
348,gwadar,25.1216,62.3254,22.66,74,45,5.44,PK,1676396027
349,port hardy,50.6996,-127.4199,-0.9,93,20,1.54,CA,1676396048
350,qianguo,45.1171,124.8568,-18.02,96,5,0.81,CN,1676396049
351,ust-uda,54.1742,103.0304,-20.37,100,88,0.96,RU,1676396049
352,saint-augustin,51.226,-58.6502,-9.12,70,100,4.68,CA,1676396049
353,stykkisholmur,65.0757,-22.7297,2.21,71,100,8.4,IS,1676396049
354,aswan,24.0934,32.907,18.61,24,0,3.6,EG,1676396049
355,usinsk,65.9939,57.5281,-9.08,95,99,6.33,RU,1676396049
356,wattegama,6.7989,81.4808,20.37,92,12,1.86,LK,1676396049
357,lasa,46.6166,10.7002,9.49,40,3,0.36,IT,1676396018
358,kapit,2.0167,112.9333,22.0,99,100,0.47,MY,1676396049
359,baruun-urt,46.6806,113.2792,-16.63,88,100,2.45,MN,1676396050
360,tocopilla,-22.092,-70.1979,24.71,69,73,2.91,CL,1676396050
361,mayo,38.8876,-76.5119,15.11,41,0,2.24,US,1676396050
362,kathu,7.9178,98.3332,25.9,76,70,3.95,TH,1676396050
363,ulaangom,49.9811,92.0667,-26.0,86,54,1.52,MN,1676396050
364,dunedin,-45.8742,170.5036,14.33,89,100,0.45,NZ,1676396050
365,palu,-0.8917,119.8707,23.39,91,100,0.88,ID,1676396050
366,meulaboh,4.1363,96.1285,24.72,87,100,1.53,ID,1676396050
367,chichli,22.8333,78.8167,18.64,24,0,1.21,IN,1676396050
368,coahuayana,18.7333,-103.6833,31.15,28,11,2.76,MX,1676396050
369,oranjemund,-28.55,16.4333,18.55,97,25,5.2,NA,1676395812
370,gimli,50.6336,-96.9907,-0.99,80,100,5.14,CA,1676396051
371,solok,-0.7918,100.6593,20.73,90,75,0.95,ID,1676396051
372,imbituba,-28.24,-48.6703,29.98,62,6,6.34,BR,1676396051
373,bantou,26.2151,117.4893,7.59,86,92,1.64,CN,1676396051
374,monte azul paulista,-20.9072,-48.6414,29.46,59,43,2.49,BR,1676396051
375,whitefish,48.4111,-114.3376,-0.62,65,0,8.23,US,1676396051
376,colares,38.7992,-9.4469,16.82,78,20,9.39,PT,1676396051
377,petropavlovsk-kamchatskiy,53.0452,158.6483,-4.67,80,75,5.0,RU,1676395980
378,csaszar,47.498,18.1427,1.45,77,6,1.46,HU,1676396051
379,correntina,-13.3433,-44.6367,34.11,30,37,2.31,BR,1676396052
380,raiganj,25.6167,88.1167,16.24,34,0,2.13,IN,1676396052
381,mitsamiouli,-11.3847,43.2844,27.27,72,62,1.54,KM,1676396052
382,erzin,36.9559,36.2,5.37,49,0,2.06,TR,1676396052
383,zhigansk,66.7697,123.3711,-37.66,100,98,2.13,RU,1676396052
384,chernyshevskiy,63.0128,112.4714,-32.98,100,97,0.71,RU,1676396052
385,concordia,-31.393,-58.0209,39.44,27,95,4.2,AR,1676396052
386,show low,34.2542,-110.0298,-0.84,85,100,11.83,US,1676396052
387,kimbe,-5.5502,150.1429,24.34,94,100,0.96,PG,1676396052
388,tingo maria,-9.2895,-76.0088,25.17,83,75,1.03,PE,1676396052
389,charters towers,-20.1,146.2667,23.39,80,98,2.84,AU,1676396053
390,longyearbyen,78.2186,15.6401,-1.09,93,100,6.17,SJ,1676396053
391,talnakh,69.4865,88.3972,-16.55,93,100,5.0,RU,1676396053
392,shache,38.4167,77.2406,0.81,49,86,2.55,CN,1676396053
393,ngorongoro,-3.2397,35.4875,14.83,43,15,1.05,TZ,1676395902
394,yarovoye,52.9273,78.58,-23.24,100,94,2.2,RU,1676396053
395,senneterre,48.3835,-77.2328,-0.6,93,78,4.37,CA,1676396053
396,anta,25.15,76.3,18.97,24,0,1.14,IN,1676396053
397,tynne,50.6015,26.1849,1.22,77,9,5.44,UA,1676396054
398,el dorado,38.7666,-120.5177,3.32,57,55,1.69,US,1676396054
399,yaan,7.3833,8.5667,32.38,11,9,3.46,NG,1676396054
400,teacapan,22.55,-105.75,22.87,47,6,3.0,MX,1676396054
401,cleveland,41.4995,-81.6954,11.22,40,0,6.17,US,1676395935
402,xacmaz,41.4635,48.806,1.23,64,0,2.72,AZ,1676396054
403,lahuachaca,-17.3667,-67.6667,16.04,42,96,3.68,BO,1676396054
404,lagoa,39.05,-27.9833,13.63,57,81,4.74,PT,1676396055
405,boden,65.8252,21.6886,2.0,94,31,1.29,SE,1676396055
406,chapais,49.7834,-74.8492,-3.12,83,97,4.4,CA,1676396055
407,gat,31.61,34.7642,13.38,12,9,2.62,IL,1676395882
408,kashary,49.04,41.0056,-1.23,91,98,3.97,RU,1676396055
409,kenai,60.5544,-151.2583,-8.25,88,100,7.2,US,1676396055
410,jawhar,2.7809,45.5005,24.19,73,9,7.68,SO,1676396055
411,purpe,64.4803,76.6897,-13.61,95,98,5.32,RU,1676396055
412,griffith,41.5284,-87.4237,12.25,54,0,6.17,US,1676396056
413,guder,8.9667,37.7667,18.62,25,31,2.09,ET,1676396056
414,opuwo,-18.0607,13.84,28.21,24,92,5.37,NA,1676396056
415,porto nacional,-10.7081,-48.4172,33.0,48,18,0.61,BR,1676396056
416,san quintin,30.4833,-115.95,13.87,73,99,3.17,MX,1676396056
417,nantucket,41.2835,-70.0995,8.06,62,0,9.77,US,1676396056
418,saquarema,-22.92,-42.5103,31.08,80,94,2.83,BR,1676396056
419,westport,41.1415,-73.3579,11.34,33,0,6.17,US,1676396056
420,barentu,15.1139,37.5928,24.12,49,14,5.28,ER,1676396057
421,thinadhoo,0.5333,72.9333,27.34,71,35,4.97,MV,1676396057
422,marks,51.7111,46.7486,-5.67,96,100,4.65,RU,1676396057
423,ewo,-0.8725,14.8206,26.76,66,97,2.35,CG,1676396057
424,chara,56.9064,118.2631,-22.39,87,84,0.35,RU,1676396057
425,sisimiut,66.9395,-53.6735,-26.04,85,17,1.58,GL,1676396057
426,shibetsu,43.659,145.132,-13.6,83,83,6.19,JP,1676396057
427,zaragoza,41.6561,-0.8773,11.25,61,0,1.54,ES,1676395913
428,narasannapeta,18.4167,84.05,20.93,72,0,1.34,IN,1676396057
429,namibe,-15.1961,12.1522,22.76,79,97,5.33,AO,1676396058
430,chernogorsk,53.8236,91.2842,-24.24,84,20,2.0,RU,1676396058
431,huichapan,20.3833,-99.65,22.39,23,18,3.86,MX,1676396058
432,clyde river,70.4692,-68.5914,-35.87,61,20,0.0,CA,1676396058
433,carmen,18.6333,-91.8333,27.02,69,0,6.17,MX,1676396058
434,deputatskiy,69.3,139.9,-41.87,98,14,1.92,RU,1676396058
435,arteaga,18.4667,-102.4167,27.49,20,5,2.52,MX,1676396059
436,tautira,-17.7333,-149.15,26.99,76,5,4.14,PF,1676396059
437,denpasar,-8.65,115.2167,26.81,88,75,4.12,ID,1676396059
438,scarborough,54.2797,-0.4044,8.52,86,45,3.53,GB,1676395801
439,west wendover,40.7391,-114.0733,-1.44,55,20,4.12,US,1676396059
440,betera,39.5833,-0.45,12.76,72,100,3.09,ES,1676396059
441,lompoc,34.6391,-120.4579,12.79,71,75,4.12,US,1676396059
442,loubomo,-4.1997,12.6739,22.88,97,97,1.66,CG,1676396059
443,jambi,-1.6,103.6167,23.27,97,100,1.22,ID,1676396059
444,cidreira,-30.1811,-50.2056,27.93,69,22,5.76,BR,1676396060
445,beira,-19.8436,34.8389,30.05,79,75,8.23,MZ,1676396060
446,akyab,20.15,92.9,19.23,41,0,5.34,MM,1676396060
447,pascagoula,30.3658,-88.5561,23.4,69,0,9.26,US,1676396060
448,surgut,61.25,73.4167,-13.9,77,75,3.13,RU,1676396060
449,gawler,-34.6,138.7333,22.31,45,0,4.05,AU,1676396060
450,suileng,47.25,127.0833,-28.86,99,7,1.76,CN,1676396060
451,katiola,8.1333,-5.1,34.35,17,37,2.78,CI,1676396060
452,springbok,-29.6643,17.8865,21.03,46,0,2.94,ZA,1676396060
453,cururupu,-1.8283,-44.8683,27.48,81,99,3.11,BR,1676396060
454,ahipara,-35.1667,173.1667,18.53,84,12,4.65,NZ,1676396061
455,qaracala,39.8132,48.9523,3.45,59,1,1.79,AZ,1676396061
456,cordoba,-31.4135,-64.1811,32.64,42,75,2.06,AR,1676395922
457,mareeba,-17.0,145.4333,23.02,94,100,1.31,AU,1676396061
458,alice springs,-23.7,133.8833,21.75,43,1,2.06,AU,1676395910
459,coromandel,-18.4733,-47.2003,26.35,63,98,1.73,BR,1676396061
460,evensk,61.95,159.2333,-15.35,84,96,5.64,RU,1676396061
461,tarsus,36.9188,34.8784,6.93,44,0,1.93,TR,1676396061
462,matara,5.9485,80.5353,24.16,86,27,1.76,LK,1676396061
463,fare,-16.7,-151.0167,27.21,68,6,4.8,PF,1676396062
464,brazzaville,-4.2658,15.2832,27.61,69,89,2.57,CG,1676396062
465,tabou,4.423,-7.3528,28.58,72,86,3.06,CI,1676396062
466,birjand,32.8663,59.2211,11.26,62,75,2.06,IR,1676396062
467,pemangkat,1.1667,108.9667,24.5,89,76,2.59,ID,1676396062
468,viedma,-40.8135,-62.9967,21.23,19,0,9.35,AR,1676396062
469,irbeyskoye,55.6428,95.4522,-12.53,94,100,3.34,RU,1676396062
470,yasnyy,51.0333,59.8742,-14.84,94,100,3.35,RU,1676396062
471,san cristobal,7.7669,-72.225,23.1,50,64,2.65,VE,1676396062
472,gigmoto,13.7796,124.39,25.06,83,85,6.99,PH,1676396063
473,katsuura,35.1333,140.3,2.14,56,81,7.55,JP,1676396063
474,esil,51.9556,66.4042,-14.4,87,100,4.69,KZ,1676396063
475,aksarka,66.5606,67.7975,-18.83,98,100,3.4,RU,1676396063
476,ballina,-28.8667,153.5667,20.01,99,56,6.0,AU,1676396063
477,genhe,50.7833,121.5167,-28.91,100,51,0.77,CN,1676396063
478,shingu,33.7333,135.9833,0.62,63,3,4.38,JP,1676396063
479,daru,-9.0763,143.2092,26.01,86,100,4.89,PG,1676396063
480,alta floresta,-9.8756,-56.0861,34.9,49,40,1.54,BR,1676396063
481,cuenca,-2.8833,-78.9833,19.07,59,100,3.09,EC,1676396064
482,itarema,-2.9248,-39.9167,29.61,66,84,7.25,BR,1676396064
483,simbahan,6.3032,120.5836,26.07,82,100,7.92,PH,1676396064
484,berlevag,70.8578,29.0864,5.0,87,100,9.26,NO,1676396064
485,san andres,12.5847,-81.7006,29.01,65,20,6.17,CO,1676396064
486,mlowo,-9.0,32.9833,16.41,91,91,0.54,TZ,1676396064
487,karratha,-20.7377,116.8463,30.83,60,89,6.72,AU,1676396064
488,impfondo,1.6381,18.0667,27.26,46,82,1.39,CG,1676396064
489,santa rosa,14.3122,121.1114,25.99,74,92,4.78,PH,1676396064
490,mollendo,-17.0231,-72.0147,24.99,82,100,3.61,PE,1676396065
491,ellington,41.904,-72.4698,10.97,40,20,5.14,US,1676396065
492,bhinmal,25.0,72.25,20.06,17,0,1.32,IN,1676396065
493,kasane,-17.8167,25.15,27.05,61,40,2.57,BW,1676396065
494,belozernyy,45.0643,38.679,2.12,98,100,4.28,RU,1676396065
495,goderich,43.7501,-81.7165,7.18,53,4,5.66,CA,1676396065
496,madaoua,14.073,5.96,26.17,15,0,5.16,NE,1676396065
497,vievis,54.7667,24.8,2.31,87,31,2.37,LT,1676396065
498,nara,34.6851,135.8049,1.09,55,75,4.92,JP,1676396065
499,chipinge,-20.1883,32.6236,18.76,98,100,1.95,ZW,1676396066
500,montrose,38.4166,-108.2673,-5.26,79,95,5.31,US,1676396066
501,flin flon,54.7682,-101.865,-18.09,65,20,7.72,CA,1676396066
502,uyskoye,54.3775,60.0047,-16.44,99,100,0.91,RU,1676396066
503,bengkulu,-3.8004,102.2655,23.82,91,100,2.88,ID,1676396066
504,honiara,-9.4333,159.95,26.0,87,84,1.25,SB,1676396066
505,turukhansk,65.8167,87.9833,-13.1,95,100,5.3,RU,1676396066
506,bjornevatn,69.6672,29.9847,-0.21,100,75,5.14,NO,1676396066
507,alamor,-4.0181,-80.0197,22.32,76,98,1.82,EC,1676396066
508,sundargarh,22.1167,84.0333,16.77,22,0,1.86,IN,1676396067
509,sungaipenuh,-2.0833,101.3833,17.4,94,87,0.75,ID,1676396067
510,inhambane,-23.865,35.3833,27.99,78,40,4.12,MZ,1676396067
511,chumikan,54.7183,135.315,-26.21,87,5,8.07,RU,1676396067
512,xai-xai,-25.0519,33.6442,25.8,86,34,4.08,MZ,1676396067
513,haines junction,60.7522,-137.5108,-25.03,77,100,1.03,CA,1676396067
514,gornopravdinsk,60.05,69.9,-14.72,99,91,2.03,RU,1676396067
515,komsomolets,53.7453,62.0708,-13.89,95,100,1.98,KZ,1676396067
516,marfino,55.7028,37.3822,0.14,80,75,7.0,RU,1676396068
517,majene,-3.5403,118.9707,25.19,80,100,3.27,ID,1676396068
518,balakhta,55.38,91.6,-22.83,100,95,0.58,RU,1676396068
519,dandong,40.1292,124.3947,-6.28,40,86,7.45,CN,1676396068
520,jijiga,9.35,42.8,19.05,47,13,4.76,ET,1676396068
521,khatanga,71.9667,102.5,-14.67,95,99,4.69,RU,1676395849
522,nyurba,63.2842,118.3319,-34.64,100,87,0.36,RU,1676396069
523,onega,63.9061,38.1404,-11.77,96,61,1.56,RU,1676396069
524,kahului,20.8947,-156.47,22.69,90,40,3.13,US,1676396069
525,zaysan,47.4667,84.8667,-15.73,80,87,1.76,KZ,1676396069
526,villa carlos paz,-31.4241,-64.4978,30.77,35,14,3.67,AR,1676396069
527,grand gaube,-20.0064,57.6608,26.32,70,22,3.58,MU,1676396069
528,aykhal,66.0,111.5,-22.68,97,89,1.45,RU,1676396069
529,altamont,42.2068,-121.7372,-2.9,87,100,1.54,US,1676396013
530,freeport,40.6576,-73.5832,11.39,37,0,5.66,US,1676396069
531,ambon,-3.6954,128.1814,26.08,94,40,1.03,ID,1676396070
532,kota bahru,6.1333,102.2386,24.97,88,20,0.0,MY,1676396070
533,venado tuerto,-33.7456,-61.9688,36.59,10,0,4.6,AR,1676396070
534,kazaki,52.6248,38.2649,-1.57,92,98,7.13,RU,1676396070
535,verkhoyansk,67.5447,133.385,-47.59,100,82,0.43,RU,1676396070
536,palmer,42.1584,-72.3287,10.48,34,20,6.17,US,1676396070
537,cabedelo,-6.9811,-34.8339,31.37,67,100,5.13,BR,1676396070
538,auki,-8.7676,160.7034,25.65,89,64,2.17,SB,1676396070
